,OD600,OD_sub,blank_val,date,doubling_time,doubling_time_std,growth_rate,growth_rate_std,logOD_fit,logOD_fit_std,media,misc,operator,repressor,run_number,selection,strain,temp_C,time_min,volume_marker,well
0,0.08,0.0028333333333333266,0.07716666666666668,20190511,-7410.933094749705,44139.84663934078,-9.353035194056836e-05,0.000557070929935266,-2.4955993162702015,0.015617433978838573,M9_glucose,None,O1,0.0,1,5ugmL_chlor,O1_R0_mCh,31.8,5.466666666666668,mCh,C4
1,0.081,0.0040000000000000036,0.077,20190511,-13100.029922051059,122038.8103888478,-5.2911877658629036e-05,0.0004929227370717584,-2.496036565637592,0.01319359351494792,M9_glucose,None,O1,0.0,1,5ugmL_chlor,O1_R0_mCh,36.8,11.466666666666667,mCh,C4
2,0.08,0.0028333333333333266,0.07716666666666668,20190511,-42996.64342891396,1156021.626178212,-1.6120960272304058e-05,0.00043343333858965875,-2.496241913663549,0.011261333549008448,M9_glucose,None,O1,0.0,1,5ugmL_chlor,O1_R0_mCh,37.0,17.466666666666665,mCh,C4
3,0.081,0.0038333333333333275,0.07716666666666668,20190511,39625.43681516037,858080.6959425429,1.7492480494114143e-05,0.00037879607248665414,-2.496236371249382,0.009805382573226398,M9_glucose,None,O1,0.0,1,5ugmL_chlor,O1_R0_mCh,37.0,23.466666666666665,mCh,C4
4,0.081,0.0038333333333333275,0.07716666666666668,20190511,14272.390051773982,96745.2532623236,4.856559959793075e-05,0.0003292014312875659,-2.4960370830891514,0.008790362984241323,M9_glucose,None,O1,0.0,1,5ugmL_chlor,O1_R0_mCh,37.0,29.466666666666665,mCh,C4
5,0.081,0.0040000000000000036,0.077,20190511,8919.224645094357,32691.543049727577,7.771383815757815e-05,0.00028484373774410643,-2.495657431811326,0.008152366050245434,M9_glucose,None,O1,0.0,1,5ugmL_chlor,O1_R0_mCh,37.0,35.46666666666667,mCh,C4
6,0.081,0.0040000000000000036,0.077,20190511,6568.70494052657,15308.599540729294,0.00010552265428813434,0.00024592428364461947,-2.4951071933633546,0.007802689391516086,M9_glucose,None,O1,0.0,1,5ugmL_chlor,O1_R0_mCh,37.0,41.46666666666667,mCh,C4
7,0.081,0.0040000000000000036,0.077,20190511,5229.724419599876,8390.415872891052,0.00013253990553731276,0.0002126431218907006,-2.4943927401198724,0.007644988779909615,M9_glucose,None,O1,0.0,1,5ugmL_chlor,O1_R0_mCh,37.0,47.46666666666667,mCh,C4
8,0.081,0.0040000000000000036,0.077,20190511,4352.053142494401,5059.682096371559,0.0001592690065734502,0.00018516560222991507,-2.4935172874295493,0.007594501464078271,M9_glucose,None,O1,0.0,1,5ugmL_chlor,O1_R0_mCh,37.0,53.46666666666667,mCh,C4
9,0.08199999999999999,0.0049999999999999906,0.077,20190511,3723.3353239469698,3271.006578917674,0.00018616297492785733,0.00016354699825810805,-2.492481178606758,0.00758842779910922,M9_glucose,None,O1,0.0,1,5ugmL_chlor,O1_R0_mCh,37.1,59.46666666666667,mCh,C4
10,0.08199999999999999,0.0049999999999999906,0.077,20190511,3244.775383450447,2242.181692418634,0.00021361946472327545,0.00014761380876770054,-2.4912822027279833,0.007586581773394846,M9_glucose,None,O1,0.0,1,5ugmL_chlor,O1_R0_mCh,37.1,65.46666666666667,mCh,C4
11,0.08199999999999999,0.0049999999999999906,0.077,20190511,2864.518293604299,1619.991178266067,0.00024197687342669694,0.00013684688318133122,-2.489915939048972,0.007567055862941261,M9_glucose,None,O1,0.0,1,5ugmL_chlor,O1_R0_mCh,37.0,71.46666666666667,mCh,C4
12,0.08199999999999999,0.0049999999999999906,0.077,20190511,2552.9193073354586,1225.71209313082,0.00027151159011108705,0.00013035862060665115,-2.4883761213834252,0.007520932495610739,M9_glucose,None,O1,0.0,1,5ugmL_chlor,O1_R0_mCh,37.0,77.46666666666667,mCh,C4
13,0.08199999999999999,0.0049999999999999906,0.077,20190511,2291.8772310795275,962.5800341555425,0.0003024364355823095,0.00012702219409700932,-2.4866550154398057,0.007447789772783464,M9_glucose,None,O1,0.0,1,5ugmL_chlor,O1_R0_mCh,37.0,83.46666666666667,mCh,C4
14,0.08199999999999999,0.0049999999999999906,0.077,20190511,2069.7118752530887,776.7870609685269,0.0003349003254258208,0.00012569200699644016,-2.4847438018571406,0.007352334694556542,M9_glucose,None,O1,0.0,1,5ugmL_chlor,O1_R0_mCh,37.0,89.46666666666668,mCh,C4
15,0.08199999999999999,0.0049999999999999906,0.077,20190511,1878.502794032107,638.3527670837101,0.00036898916667147535,0.00012538988832859978,-2.482632957563337,0.007241983030396522,M9_glucose,None,O1,0.0,1,5ugmL_chlor,O1_R0_mCh,37.1,95.46666666666668,mCh,C4
16,0.083,0.0061666666666666675,0.07683333333333334,20190511,1712.6248202620282,530.5903545932724,0.00040472797798988755,0.00012538926145109648,-2.480312628069779,0.007125124156635807,M9_glucose,None,O1,0.0,1,5ugmL_chlor,O1_R0_mCh,37.0,101.46666666666668,mCh,C4
