time_min,temp_C,OD600,YFP,strain,well,media,neg_selection,operator,repressor,volume_marker,date,run_number,blank_val,OD_sub,gp_OD600,gp_OD600_std,gp_growth_rate,gp_growth_rate_std,gp_doubling_time,gp_doubling_time_std
598.95,37.0,0.89,74.0,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.032312500000000015,0.8576875,0.8882865,0.0016877681994073006,0.0004503565,1.476643291554042e-05,1539.1100000000001,51.27313447235034
618.95,37.0,0.895,76.0,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031625000000000014,0.863375,0.8965915,0.0016169685966716306,0.00037795950000000004,1.438981144374872e-05,1833.915,71.04099706463516
638.95,37.0,0.902,68.0,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031687500000000014,0.8703125,0.9034765,0.0016924461965442874,0.00030134050000000005,1.4748287461174654e-05,2300.21,114.38072060690803
658.95,37.0,0.906,82.0,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031812500000000014,0.8741875,0.908509,0.0016491741355389256,0.0002241,1.3628523020826475e-05,3093.0299999999997,193.8147208701478
678.95,37.0,0.91,71.0,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031375000000000014,0.878625,0.912371,0.0016161384071779138,0.000146783,1.3517745947699009e-05,4722.26,448.97211282450957
698.95,37.0,0.916,80.0,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031812500000000014,0.8841875,0.9143955,0.0017299549118329662,7.475365e-05,1.3554286379843734e-05,9272.42,1870.435594137425
718.95,37.0,0.918,97.0,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031875000000000014,0.886125,0.9153595,0.0016870880949138383,1.009895e-05,1.3543558288962143e-05,39163.3,6239754.086234899
738.95,37.0,0.916,85.0,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031750000000000014,0.88425,0.9149335000000001,0.0016426283708325191,-4.416175e-05,1.3839656355961952e-05,-15695.650000000001,9878.464071023838
758.95,37.0,0.914,79.0,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.032625000000000015,0.881375,0.91361,0.001640148350756382,-8.832135e-05,1.3762053403760478e-05,-7848.01,1408.208645296784
778.95,37.1,0.911,85.0,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031812500000000014,0.8791875,0.9116664999999999,0.0015389492444512964,-0.0001201935,1.4246864304847546e-05,-5766.93,722.3869951649644
798.95,37.1,0.907,90.0,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031437500000000014,0.8755625,0.908838,0.0016092187431034856,-0.000142531,1.341166381393449e-05,-4863.13,491.1702356512046
818.95,37.1,0.906,84.0,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031625000000000014,0.874375,0.905938,0.0016526843013413052,-0.00015177000000000002,1.3855208615710686e-05,-4567.09,426.42601183203317
838.95,37.1,0.904,81.0,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031437500000000014,0.8725625,0.902855,0.0016301452623888777,-0.0001554565,1.4108573133202751e-05,-4458.785,429.7007712131577
858.95,37.0,0.9,81.0,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031750000000000014,0.86825,0.8997265000000001,0.0017357908923912272,-0.00014977749999999998,1.404566189976424e-05,-4627.845,430.84649810500457
878.95,37.0,0.898,88.0,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031312500000000014,0.8666875,0.8970205,0.0016552947544764415,-0.000140751,1.312115925819014e-05,-4924.63,464.6649346112384
898.95,37.1,0.893,80.0,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031375000000000014,0.861625,0.8941680000000001,0.0016665885009795396,-0.00013021350000000002,1.3238936455241056e-05,-5323.17,550.9182006689427
918.95,37.1,0.8909999999999999,81.0,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.032000000000000015,0.8589999999999999,0.891678,0.0016643383387592446,-0.0001206585,1.3262034351451724e-05,-5744.715,646.899592471196
938.95,37.0,0.889,76.0,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.032125000000000015,0.856875,0.889338,0.0017063825748055437,-0.000110475,1.3814252346357022e-05,-6274.25,845.1903970256825
958.95,37.0,0.887,88.0,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031625000000000014,0.855375,0.8872359999999999,0.0016117290208413528,-0.000102347,1.3708015441187677e-05,-6772.51,975.6561888469214
978.95,37.0,0.8859999999999999,82.0,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031312500000000014,0.8546874999999999,0.885254,0.0016644040889025572,-9.636154999999999e-05,1.4101627544552116e-05,-7193.1900000000005,1217.794636416687
998.95,37.0,0.884,76.0,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031500000000000014,0.8525,0.8832720000000001,0.001615400004105448,-9.097625e-05,1.4074189707986856e-05,-7618.995,1379.545215609983
1018.95,37.1,0.882,76.0,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031562500000000014,0.8504375,0.8815305,0.0016404940931723363,-8.700625e-05,1.3690998688522784e-05,-7966.63,1396.0668422279855
1038.95,37.0,0.88,89.0,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031875000000000014,0.848125,0.8800485,0.001657914849974709,-8.193215e-05,1.3752742413536641e-05,-8460.02,1592.6959659200709
1058.95,37.0,0.878,91.0,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.032250000000000015,0.84575,0.878409,0.0017056503972776315,-7.91848e-05,1.3779553207388112e-05,-8753.54,1779.099283044737
1078.95,37.0,0.877,93.0,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.032062500000000015,0.8449375,0.8766185,0.0017897913652806957,-7.276455000000001e-05,1.3875825676130395e-05,-9525.895,2138.761179852033
1098.95,37.0,0.875,73.0,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.032187500000000015,0.8428125,0.8753865000000001,0.0016713916557135524,-6.786445e-05,1.3796507367764587e-05,-10213.7,2627.4627330596377
1118.95,37.0,0.8740000000000001,81.0,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.032250000000000015,0.8417500000000001,0.8741435,0.001735311827148558,-6.0362099999999996e-05,1.4709305807024415e-05,-11483.150000000001,4414.927733924506
1138.95,37.0,0.873,87.0,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031937500000000014,0.8410624999999999,0.8730925,0.0017278622046517187,-5.215675e-05,1.4469326814862566e-05,-13289.7,6154.850792702383
1158.95,37.0,0.872,90.0,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.032375000000000015,0.839625,0.871977,0.0016942400168380967,-4.434185e-05,1.5015085536600145e-05,-15616.8,43078.77348397514
1178.95,37.0,0.871,79.0,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031875000000000014,0.839125,0.871076,0.001673758892669098,-3.874055e-05,1.5271545331476363e-05,-17775.0,135480.38906448553
1198.95,37.1,0.871,92.0,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.032125000000000015,0.838875,0.8705545,0.0016444195943317566,-3.16122e-05,1.4916666809527974e-05,-21694.55,157533.99523190942
1218.95,37.0,0.87,72.0,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031500000000000014,0.8385,0.8699319999999999,0.0016548027223400035,-2.34298e-05,1.4907444276278638e-05,-27313.7,697849.1364571683
1238.95,37.0,0.87,94.0,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031937500000000014,0.8380624999999999,0.869572,0.0016004336668462718,-1.82926e-05,1.509235887994146e-05,-30373.45,296028.27678050916
1258.95,37.1,0.8690000000000001,91.0,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.032000000000000015,0.8370000000000001,0.8691495,0.0018005798824568516,-1.13802e-05,1.7833071766112384e-05,-29425.85,1160024.771423622
1278.95,37.0,0.8690000000000001,82.0,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031437500000000014,0.8375625000000001,0.8690599999999999,0.001699088038977742,-4.670935e-06,1.936901197744448e-05,-24283.95,1462623.456012487
1298.95,37.0,0.8690000000000001,82.0,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031750000000000014,0.83725,0.8690485,0.0016604636742354718,2.7082e-07,1.8922716397114614e-05,11926.4,651041.5671489454
1318.95,37.0,0.8690000000000001,79.0,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031937500000000014,0.8370625,0.8692664999999999,0.0017319484485006722,6.27892e-06,2.257873409105933e-05,20461.65,1294677.0686720968
1338.95,37.0,0.8690000000000001,84.0,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.032062500000000015,0.8369375000000001,0.8692945000000001,0.0017900792659171995,1.128355e-05,3.6288403395363515e-05,12504.1,2055397.0669039958
1358.95,37.1,0.87,79.0,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031812500000000014,0.8381875,0.869711,0.0020147483847527702,1.3382249999999999e-05,6.714894689128045e-05,6007.01,175729.8096886629
18.95,37.1,0.086,29.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031687500000000014,0.05431249999999998,0.08522875,0.0019340629138111193,0.000274941,7.792911921749439e-05,2521.075,1348.7649625887987
38.95,37.0,0.09,32.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031437500000000014,0.05856249999999998,0.09084065,0.0018211374224385772,0.000289014,3.883693152309924e-05,2398.3149999999996,365.145794298921
58.95,37.1,0.096,40.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031750000000000014,0.06424999999999999,0.0967614,0.0017629322811787114,0.00030110499999999997,2.2832509406961764e-05,2302.015,180.014331713227
78.95,37.0,0.103,29.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031375000000000014,0.07162499999999998,0.102825,0.0017084353693729043,0.00031430499999999997,2.086646085029748e-05,2205.33,147.34775812039564
98.95,37.0,0.11,35.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031375000000000014,0.07862499999999999,0.1092715,0.0016908704702599843,0.000328519,1.968687585326722e-05,2109.92,127.7610819546477
118.95,37.0,0.116,32.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031437500000000014,0.08456249999999998,0.1160875,0.001687082940066637,0.00034283450000000004,1.8981271122901653e-05,2021.81,112.67771249491355
138.95,37.1,0.123,28.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031250000000000014,0.09174999999999998,0.12285,0.0016549432429937149,0.0003579155,1.7893055339570447e-05,1936.62,97.25036647100907
158.95,37.0,0.131,34.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031687500000000014,0.0993125,0.1302145,0.00163468489590162,0.00037337549999999996,1.6426976797327338e-05,1856.435,82.927899781651
178.95,37.0,0.139,33.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031187500000000014,0.1078125,0.138068,0.0015746428959361632,0.00038728,1.7053780339162012e-05,1789.78,79.31457591287999
198.95,37.0,0.145,35.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031375000000000014,0.11362499999999998,0.14572400000000002,0.0016244394186910207,0.000402334,1.4707805136311412e-05,1722.8200000000002,63.18896549081085
218.95,37.1,0.153,35.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031812500000000014,0.12118749999999998,0.1541115,0.0016661049683618372,0.0004198655,1.5722168456763963e-05,1650.88,62.34402785546772
238.95,37.1,0.162,29.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031437500000000014,0.1305625,0.16265649999999998,0.0015672479631852554,0.0004434935,1.6400521501151177e-05,1562.9250000000002,57.91454161664746
258.95,37.0,0.171,37.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031250000000000014,0.13974999999999999,0.1718735,0.0016550683286591398,0.00047777400000000004,1.6339629582051173e-05,1450.7849999999999,49.647742704365605
278.95,37.1,0.182,37.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031687500000000014,0.1503125,0.182059,0.0016031115588468364,0.0005268625000000001,1.549272022618329e-05,1315.615,38.42175615627455
298.95,37.0,0.194,34.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031937500000000014,0.1620625,0.193074,0.0015796073366469556,0.0005970165,1.5237525416237665e-05,1161.02,29.437880420523765
318.95,37.1,0.207,37.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031375000000000014,0.17562499999999998,0.20599299999999998,0.0016264743391894206,0.0006872930000000001,1.3862188764116179e-05,1008.5150000000001,20.325807283303583
338.95,37.0,0.222,37.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031312500000000014,0.19068749999999998,0.2207675,0.0016580683918309552,0.0007973735,1.4497755512553191e-05,869.288,15.87486256097111
358.95,37.0,0.239,43.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031812500000000014,0.20718749999999997,0.2379255,0.0016604497952161443,0.000921315,1.6621838451767043e-05,752.3455,13.605848067490738
378.95,37.0,0.258,40.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.032250000000000015,0.22575,0.2576945,0.0016484365511590748,0.0010531400000000002,1.6549501903114708e-05,658.172,10.386388943034877
398.95,37.1,0.279,46.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031875000000000014,0.247125,0.27991350000000004,0.001695313011176371,0.0011795,1.5478047758573006e-05,587.662,7.742546640031011
418.95,37.1,0.302,44.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031687500000000014,0.27031249999999996,0.3046185,0.0015991302804536877,0.00128902,1.5356862920667308e-05,537.7325000000001,6.402689685773344
438.95,37.0,0.329,48.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.032125000000000015,0.296875,0.3313315,0.001693587124957622,0.001373535,1.4933954192813612e-05,504.64549999999997,5.486970251170801
458.95,37.1,0.359,55.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031250000000000014,0.32775,0.359475,0.0016614349496736917,0.001420615,1.5742770843893195e-05,487.92,5.399421461909906
478.95,37.0,0.39,53.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031750000000000014,0.35825,0.387957,0.0016743063043508175,0.00142729,1.536087520682731e-05,485.6385,5.2190654439529585
498.95,37.1,0.418,49.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031625000000000014,0.38637499999999997,0.4161495,0.0017108054727712006,0.001393355,1.4776733561920918e-05,497.466,5.282090126190317
518.95,37.1,0.443,47.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031625000000000014,0.411375,0.44333900000000004,0.001660994649717118,0.00132056,1.4808460797040993e-05,524.889,5.884265468911319
538.95,37.0,0.47,57.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031625000000000014,0.43837499999999996,0.46877,0.0016321053570158993,0.001220175,1.4025102859238575e-05,568.072,6.517018654543185
558.95,37.0,0.495,50.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031437500000000014,0.4635625,0.492116,0.0015729310131010206,0.00110137,1.48198554647979e-05,629.3515,8.476450088476504
578.95,37.0,0.511,53.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031937500000000014,0.4790625,0.5127585,0.0016424881826388685,0.0009760305,1.523401374712193e-05,710.1695,11.093485776821034
598.95,37.0,0.529,55.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.032312500000000015,0.4966875,0.531165,0.0015521800053795317,0.0008541695000000001,1.593484157130731e-05,811.4865,15.150807516688122
618.95,37.0,0.545,58.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031625000000000014,0.513375,0.5471250000000001,0.0016663358266668002,0.000744352,1.5387058667278375e-05,931.2090000000001,19.32190005354287
638.95,37.0,0.56,69.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031687500000000014,0.5283125000000001,0.560961,0.0016185590902061298,0.000651207,1.4226000558448431e-05,1064.405,23.32612023818768
658.95,37.0,0.5760000000000001,64.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031812500000000014,0.5441875,0.573194,0.0016315035805150207,0.000572565,1.441869160529706e-05,1210.6,30.627023128235958
678.95,37.0,0.584,73.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031375000000000014,0.5526249999999999,0.5839495,0.0016282908682205902,0.0005101745,1.4206948103070216e-05,1358.645,37.84115743913044
698.95,37.0,0.596,60.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031812500000000014,0.5641875,0.5936745,0.001754552079161199,0.000455496,1.5020544399296371e-05,1521.74,50.108148913680246
718.95,37.0,0.602,73.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031875000000000014,0.570125,0.602294,0.0016244425770424577,0.00040619500000000004,1.5519750796306035e-05,1706.44,64.80620406565814
738.95,37.0,0.609,66.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031750000000000014,0.5772499999999999,0.6101695,0.0016915537484776773,0.00035871899999999996,1.5159020817395239e-05,1932.2849999999999,82.31898118133034
758.95,37.0,0.617,72.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.032625000000000015,0.584375,0.6166085,0.001717892365156761,0.000306823,1.5199740631731191e-05,2259.1099999999997,113.52475746718086
778.95,37.1,0.619,76.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031812500000000014,0.5871875,0.6223675,0.0016455148533682576,0.00025233449999999995,1.4663279915565355e-05,2746.9350000000004,161.66747779016356
798.95,37.1,0.626,82.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031437500000000014,0.5945625,0.6267155,0.0015660958182682262,0.00019551950000000002,1.4994188370387223e-05,3545.15,283.9083278616121
818.95,37.1,0.634,78.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031625000000000014,0.602375,0.6301570000000001,0.001694127896719039,0.0001388815,1.4921506190375113e-05,4990.93,554.9118570536677
838.95,37.1,0.634,80.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031437500000000014,0.6025625,0.6322490000000001,0.0016446643122323033,9.002534999999999e-05,1.5873281264256777e-05,7699.47,1538.9069174562615
858.95,37.0,0.633,80.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031750000000000014,0.60125,0.6338999999999999,0.0016068294985873775,4.8860200000000004e-05,1.5181127991904722e-05,14186.35,7759.652246159888
878.95,37.0,0.634,88.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031312500000000014,0.6026875,0.63443,0.0016026537898123857,2.089535e-05,1.4609732864101851e-05,29456.1,418347.65303027566
898.95,37.1,0.634,69.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031375000000000014,0.602625,0.6348050000000001,0.0016165686674455466,2.04471e-06,1.4939728891092982e-05,27234.55,6627402.99509587
918.95,37.1,0.634,77.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.032000000000000015,0.602,0.6345970000000001,0.001687247005883811,-2.8929200000000004e-06,1.420308649920193e-05,-26477.05,1063126.7418731544
938.95,37.0,0.634,79.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.032125000000000015,0.6018749999999999,0.6346579999999999,0.0016833664335062489,-3.02079e-06,1.5242604269767093e-05,-30302.449999999997,1142823.3181960958
958.95,37.0,0.635,87.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031625000000000014,0.603375,0.634625,0.0016440792772644955,2.3956700000000002e-06,1.580396480261493e-05,26683.85,1084558.1732823055
978.95,37.0,0.635,82.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031312500000000014,0.6036875,0.6345315,0.0015803711405130963,5.09181e-06,1.6146506286358212e-05,28690.5,444078.94075124944
998.95,37.0,0.635,76.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031500000000000014,0.6035,0.6349585,0.0016401049212237053,4.1989699999999995e-06,1.4632456719201153e-05,31406.5,4569982.691544299
1018.95,37.1,0.635,76.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031562500000000014,0.6034375,0.634807,0.0016538294950398868,-2.063195e-06,1.4356757239616737e-05,-29605.05,3281525.556479119
1038.95,37.0,0.634,89.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031875000000000014,0.602125,0.6345624999999999,0.0017192071127242552,-1.426165e-05,1.5011160047606765e-05,-33043.649999999994,901161.953609107
1058.95,37.0,0.634,98.0,O1_R0_T_CFP,C05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.032250000000000015,0.60175,0.634191,0.0015984648774475263,-3.22124e-05,1.551908369185563e-05,-20988.7,156012.41713949063
