time_min,temp_C,OD600,strain,well,media,neg_selection,operator,repressor,volume_marker,date,run_number,blank_val,OD_sub,logOD_fit,logOD_fit_std,growth_rate,growth_rate_std,doubling_time,doubling_time_std
223.96666666666667,37.0,0.041,O2_R260_T_mCherry,E06,M9_0.5%_glucose,0.1_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.16722222222222227,-0.12622222222222226,-3.1908997124967584,0.0031810043929672497,3.339832594306813e-05,3.4932378407035683e-05,20753.949815973006,21707.220584888906
238.96666666666667,37.0,0.041,O2_R260_T_mCherry,E06,M9_0.5%_glucose,0.1_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.1675555555555556,-0.1265555555555556,-3.190498935089721,0.003182551330389345,2.0541006501756387e-05,3.300842241886277e-05,33744.55777036421,54225.902568438316
253.96666666666667,37.0,0.041,O2_R260_T_mCherry,E06,M9_0.5%_glucose,0.1_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.1679444444444445,-0.1269444444444445,-3.190267809525537,0.003179912980652147,1.0813547589055839e-05,3.1592948001368383e-05,64099.8871879442,187274.74828629466
268.96666666666664,37.0,0.041,O2_R260_T_mCherry,E06,M9_0.5%_glucose,0.1_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.16911111111111116,-0.12811111111111115,-3.190158141370702,0.0031679480899685056,4.3589957324785544e-06,3.0733953597733017e-05,159015.33818795852,1121168.8024336887
283.96666666666664,37.0,0.041,O2_R260_T_mCherry,E06,M9_0.5%_glucose,0.1_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.1697500000000001,-0.1287500000000001,-3.1901206188878604,0.0031456419193010643,1.1843164851033094e-06,3.0348766787599803e-05,585271.9178349368,14997917.503575359
298.96666666666664,37.1,0.041,O2_R260_T_mCherry,E06,M9_0.5%_glucose,0.1_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.16894444444444448,-0.12794444444444447,-3.1901067981633275,0.0031152004805701573,1.1684899194897014e-06,3.02725744529792e-05,593199.110235075,15368266.281556567
313.96666666666664,37.1,0.041,O2_R260_T_mCherry,E06,M9_0.5%_glucose,0.1_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.1683055555555556,-0.1273055555555556,-3.1900709396207674,0.003080774357865658,4.07418675166249e-06,3.0321757124278237e-05,170131.42077424497,1266187.3238432226
328.96666666666664,37.0,0.041,O2_R260_T_mCherry,E06,M9_0.5%_glucose,0.1_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.16950000000000007,-0.12850000000000006,-3.1899716445141593,0.003047115049841748,9.562696070608556e-06,3.0342826842784804e-05,72484.49343594315,229996.27059922117
343.96666666666664,37.0,0.041,O2_R260_T_mCherry,E06,M9_0.5%_glucose,0.1_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.17063888888888895,-0.12963888888888894,-3.189773245764144,0.0030183814464520044,1.7211673831535323e-05,3.0236203728695362e-05,40271.921682013126,70746.75249146257
358.96666666666664,37.0,0.041,O2_R260_T_mCherry,E06,M9_0.5%_glucose,0.1_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.1712777777777778,-0.1302777777777778,-3.1894469146162834,0.002997276086545468,2.6535189342480336e-05,2.9959840511434513e-05,26121.810235221576,29493.11039074889
