time_min,temp_C,OD600,YFP,strain,well,media,pos_selection,operator,repressor,volume_marker,date,run_number,blank_val,OD_sub,logOD_fit,logOD_fit_std,growth_rate,growth_rate_std,doubling_time,doubling_time_std
1318.95,37.1,0.669,60.0,O1_R1740_T_mCherry,E10,M9_0.5%_glucose,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031125000000000014,0.637875,-0.31202031547126907,0.01271976583643719,0.000549172005324651,6.872998068781669e-05,1262.167724937438,157.9628286195194
1338.95,37.1,0.6729999999999999,59.0,O1_R1740_T_mCherry,E10,M9_0.5%_glucose,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031250000000000014,0.6417499999999999,-0.3010572532843572,0.012723009265493202,0.0005474567090767782,7.611458307195867e-05,1266.1223601202314,176.03286974261968
1358.95,37.1,0.6809999999999999,65.0,O1_R1740_T_mCherry,E10,M9_0.5%_glucose,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031125000000000014,0.649875,-0.2901095499318913,0.012787141873397462,0.0005476157326955097,8.487534244128139e-05,1265.7546874120858,196.18019740220436
1378.95,37.1,0.6890000000000001,59.0,O1_R1740_T_mCherry,E10,M9_0.5%_glucose,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031187500000000014,0.6578125,-0.2791409671321734,0.012967378656113068,0.0005495230563798952,9.497574629897748e-05,1261.3614160727045,218.00494165511614
1398.95,37.0,0.696,68.0,O1_R1740_T_mCherry,E10,M9_0.5%_glucose,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031125000000000014,0.6648749999999999,-0.2681178564698232,0.013332651277872658,0.0005530458651931101,0.00010636922222240604,1253.3267567562687,241.05666581585325
1418.95,37.1,0.7040000000000001,67.0,O1_R1740_T_mCherry,E10,M9_0.5%_glucose,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031125000000000014,0.6728750000000001,-0.25700928613214913,0.013960237548650748,0.0005580454680682214,0.00011900729405598932,1242.0980372072613,264.8865277447622
1438.95,37.1,0.715,60.0,O1_R1740_T_mCherry,E10,M9_0.5%_glucose,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031125000000000014,0.683875,-0.24578714913075395,0.014926237715235184,0.0005643782299028718,0.0001328434338061264,1228.160733058811,289.08466060687726
1458.95,37.0,0.727,65.0,O1_R1740_T_mCherry,E10,M9_0.5%_glucose,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031062500000000014,0.6959375,-0.2344262527941794,0.01629499283548093,0.0005718965108872445,0.00014783420715625174,1212.0150540603781,313.3036854875729
1478.95,37.0,0.738,78.0,O1_R1740_T_mCherry,E10,M9_0.5%_glucose,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031125000000000014,0.7068749999999999,-0.2229043894533156,0.018112263448593173,0.0005804496072860169,0.0001639390053036342,1194.155654270943,337.27077713815
1498.95,37.0,0.7490000000000001,71.0,O1_R1740_T_mCherry,E10,M9_0.5%_glucose,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031125000000000014,0.717875,-0.2112023883410128,0.020404870126494477,0.0005898846879979942,0.00018111918103119403,1175.055387371408,360.7909711121804
1518.95,37.0,0.7609999999999999,63.0,O1_R1740_T_mCherry,E10,M9_0.5%_glucose,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031250000000000014,0.7297499999999999,-0.19930414885180703,0.023185344479302934,0.0006000477213657287,0.00019933703324657938,1155.1534251014555,383.7442398418885
1538.95,37.0,0.7709999999999999,63.0,O1_R1740_T_mCherry,E10,M9_0.5%_glucose,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031187500000000014,0.7398124999999999,-0.18719665540648656,0.026458041282278903,0.0006107843868827754,0.00021855485101106382,1134.847575422679,406.0785574965475
18.95,37.0,0.093,38.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031000000000000014,0.061999999999999986,-2.3546306199195435,0.011560300049166264,0.001756042593906229,0.0001415235732510969,394.7211661979531,31.81150051372695
38.95,37.0,0.096,43.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031000000000000014,0.06499999999999999,-2.318552659688251,0.009524839605050215,0.0018510230299077154,0.00012260750276035806,374.4670754282851,24.803836712137333
58.95,37.0,0.101,28.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031062500000000014,0.06993749999999999,-2.280620161762153,0.00796901797609435,0.0019414345852297003,0.00010541093694340908,357.028346890161,19.38499130867992
78.95,37.0,0.106,32.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031187500000000014,0.07481249999999998,-2.240928149838533,0.006869281051924228,0.002026915784330785,8.995583010228707e-05,341.9713763730927,15.176910294287246
98.95,37.1,0.111,28.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031062500000000014,0.0799375,-2.199578678980906,0.006174542258156785,0.0021071254720891747,7.626696107404931e-05,328.95391837900524,11.906417543941036
118.95,37.0,0.116,28.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031062500000000014,0.0849375,-2.1566803991576116,0.005799240639080077,0.0021817458027836786,6.437531913580515e-05,317.70299714822977,9.374250568386191
138.95,37.0,0.121,43.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.030937500000000014,0.09006249999999999,-2.1123480600987516,0.005638187012438626,0.002250485113349042,5.431892076703149e-05,307.9990071689227,7.434029919814132
158.95,37.0,0.127,25.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031062500000000014,0.09593749999999998,-2.066701960130203,0.005593848832440208,0.0023130806470270313,4.6135463036557296e-05,299.6640784880705,5.976938605335544
178.95,37.0,0.132,25.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031062500000000014,0.10093749999999999,-2.0198673423061617,0.005594387180949984,0.002369301094217742,3.983754751458101e-05,292.55343791110585,4.919008188440328
198.95,37.1,0.139,41.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031000000000000014,0.108,-1.9719737418231738,0.005595978123531809,0.002418948918387148,3.536441027943037e-05,286.5489119224999,4.1892713026401225
218.95,37.0,0.145,31.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031062500000000014,0.11393749999999997,-1.9231542893219,0.005576771009111918,0.0024618624364096744,3.252695691540355e-05,281.5539854334086,3.7199862259195124
238.95,37.0,0.152,33.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031062500000000014,0.12093749999999998,-1.873544975276907,0.005529606799258963,0.0024979176246821,3.099468693416303e-05,277.49000756106176,3.4431543405312333
258.95,37.0,0.16,27.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031000000000000014,0.129,-1.8232838812314895,0.005456242652461302,0.0025270296246995075,3.0357307500471074e-05,274.2932547307863,3.2950957906390483
278.95,37.0,0.168,27.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031062500000000014,0.1369375,-1.7725103841180925,0.005363336879362753,0.002549153924554008,3.0222659573626e-05,271.9126428119542,3.2237846284266403
298.95,37.0,0.17600000000000002,23.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031062500000000014,0.1449375,-1.7213643403726984,0.0052597425729105605,0.002564287195955063,3.0284441348246798e-05,270.307936510904,3.1923588208617906
318.95,37.0,0.18600000000000005,35.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031000000000000014,0.15500000000000003,-1.6699852568873368,0.0051546563568869615,0.002572467769842511,3.0338694983676592e-05,269.4483439932001,3.177770084469097
338.95,37.0,0.196,35.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031062500000000014,0.1649375,-1.618511456181981,0.0050563275347608495,0.0025737757374292153,3.026902963753629e-05,269.3114129874761,3.1672515296872805
358.95,37.1,0.204,34.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031062500000000014,0.17293749999999997,-1.5670792433844873,0.004971182387567468,0.002568332667566592,3.0023393950212757e-05,269.8821649209013,3.154878906412703
378.95,37.0,0.213,32.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031062500000000014,0.18193749999999997,-1.5158220827364453,0.004903317467435964,0.0025563009355358754,2.959344986879175e-05,271.15241829485205,3.1390418029668403
398.95,37.1,0.223,33.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031062500000000014,0.19193749999999998,-1.4648697914221884,0.004854355126404662,0.002537882662798273,2.899915141739899e-05,273.12026309194306,3.120812471223638
418.95,37.0,0.232,38.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031062500000000014,0.2009375,-1.4143477584628492,0.004823639086292272,0.002513318271713881,2.8277839879525736e-05,275.7896555963342,3.102963842324903
438.95,37.0,0.241,38.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031125000000000014,0.20987499999999998,-1.3643761962961847,0.004808700276038879,0.0024828846638039956,2.7476486396974156e-05,279.1701083279412,3.0893958933084025
458.95,37.1,0.254,30.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031000000000000014,0.22299999999999998,-1.315069432452706,0.0048058785341583785,0.0024468930346491016,2.664589303252867e-05,283.2764533408983,3.084791189263458
478.95,37.1,0.264,40.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031125000000000014,0.232875,-1.266535248425619,0.004810972361786759,0.0024056863429762765,2.5836021129174746e-05,288.1286592425822,3.0943760186552103
498.95,37.1,0.278,38.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031125000000000014,0.246875,-1.2188742724345119,0.004819812111615836,0.002359636455804094,2.5091976893915595e-05,293.75168316923686,3.12370595415282
518.95,37.0,0.29100000000000004,42.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031125000000000014,0.259875,-1.1721794323161383,0.004828696246045266,0.002309140995635013,2.4450530394535883e-05,300.1753387386074,3.178431398252526
538.95,37.0,0.31,43.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031125000000000014,0.278875,-1.1265354742046156,0.0048346743837693745,0.0022546199195503866,2.393735541673459e-05,307.43415976657025,3.26403607355918
558.95,37.1,0.33,32.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031125000000000014,0.298875,-1.0820185520320607,0.004835691269860624,0.0021965118636190564,2.3565376895221584e-05,315.5672373277737,3.3855773813851515
578.95,37.1,0.34700000000000003,30.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031062500000000014,0.31593750000000004,-1.0386958921889615,0.0048306199169384995,0.002135270289223185,2.3334595593965755e-05,324.6180045956212,3.5474805686144175
598.95,37.1,0.368,35.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031125000000000014,0.336875,-0.9966255369114094,0.004819214039654153,0.0020713594706848713,2.3233492394035372e-05,334.63393986885535,3.75343594714563
618.95,37.0,0.383,35.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031000000000000014,0.352,-0.9558561691554672,0.004802005319961517,0.0020052503659111383,2.324171262437442e-05,345.66615338578714,4.0064191173030865
638.95,37.1,0.393,39.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031125000000000014,0.361875,-0.9164270208689445,0.004780164494827037,0.0019374164136071181,2.333341261393503e-05,357.76881814964645,4.30881425162657
658.95,37.0,0.429,41.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031062500000000014,0.3979375,-0.8783678656792517,0.0047553394162234254,0.001868329301932918,2.3480579575819936e-05,370.9983993950294,4.662592097915718
678.95,37.0,0.426,35.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031125000000000014,0.394875,-0.8416990961143114,0.004729479263752325,0.0017984547542458373,2.365580823918692e-05,385.41263210739436,5.069489402815717
698.95,37.0,0.441,35.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031062500000000014,0.4099375,-0.8064318845507898,0.004704652283915577,0.0017282483777928247,2.3834299483543148e-05,401.069192059752,5.531151285895049
718.95,37.0,0.453,41.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031125000000000014,0.421875,-0.7725684261895083,0.004682864522584954,0.0016581516208489652,2.399509530686633e-05,418.0240044665261,6.049221133708286
738.95,37.1,0.463,41.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031062500000000014,0.43193750000000003,-0.7401022614190467,0.004665888400006425,0.0015885878828866729,2.4121710866530213e-05,436.32913735965667,6.625384347579731
758.95,37.0,0.47,36.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031062500000000014,0.4389375,-0.709018674093933,0.004655111674039231,0.0015199588208569996,2.42023705651057e-05,456.03023650938616,7.261389335975531
778.95,37.1,0.494,39.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031125000000000014,0.462875,-0.6792951613781284,0.0046514182758232445,0.0014526408926372287,2.4230036649403195e-05,477.16347796154633,7.959082397697783
798.95,37.1,0.511,38.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031250000000000014,0.47975,-0.6509019700234902,0.004655111673991531,0.0013869821761315574,2.42023705650882e-05,499.7520461965902,8.720504431027168
818.95,37.0,0.521,52.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031125000000000014,0.489875,-0.6238026932178897,0.004665888400030219,0.0013232994994526147,2.4121710866530213e-05,523.8021935674176,9.548106887151421
838.95,37.0,0.524,51.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031187500000000014,0.4928125,-0.5979549214410227,0.004682864522632371,0.0012618759141013996,2.3995095306883984e-05,549.2990022347368,10.445148974877457
858.95,37.1,0.534,52.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031250000000000014,0.50275,-0.5733109401974303,0.004704652283821184,0.0012029585391266154,2.3834299483543148e-05,576.2020535331095,11.416330538633144
878.95,37.1,0.545,47.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031062500000000014,0.5139375,-0.549818466950569,0.004729479263681901,0.0011467567999550558,2.3655808239222724e-05,604.441308381264,12.468683580941018
898.95,37.0,0.556,51.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031125000000000014,0.524875,-0.5274214191728106,0.004755339416270119,0.0010934410809772706,2.348057957586503e-05,633.9136078008338,13.612675772971604
918.95,37.1,0.5660000000000001,43.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031000000000000014,0.535,-0.5060607050847921,0.004780164494827037,0.001043141806126982,2.333341261393503e-05,664.4803002704775,14.863360790426526
938.95,37.0,0.586,53.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031000000000000014,0.5549999999999999,-0.4856750284175604,0.0048020053199846376,0.0009959489566405202,2.3241712624401753e-05,695.9665713170994,16.24124905085937
958.95,37.0,0.61,62.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031000000000000014,0.579,-0.4662016984145083,0.004819214039654153,0.0009519120300349945,2.3233492394035372e-05,728.1630641168214,17.77241013663177
978.95,37.0,0.632,54.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031250000000000014,0.60075,-0.44757743624393953,0.004830619916961482,0.0009110404391238572,2.3334595593983902e-05,760.830310920711,19.487244318214277
998.95,37.0,0.643,61.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031125000000000014,0.611875,-0.4297391690848755,0.004835691269814706,0.0008733043446839464,2.3565376895203613e-05,793.7063233216812,21.417491813751173
1018.95,37.0,0.6509999999999999,67.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031125000000000014,0.619875,-0.4126248033048654,0.0048346743839071575,0.0008386359102905555,2.393735541669036e-05,826.5174100639169,23.59145459908551
1038.95,37.0,0.66,56.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031312500000000014,0.6286875000000001,-0.39617396846357167,0.004828696246183219,0.0008069309628483678,2.4450530394527223e-05,858.9919243069077,26.028011218930207
1058.95,37.0,0.672,56.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031250000000000014,0.64075,-0.3803287242145643,0.004819812111569767,0.0007780510376208527,2.509197689394935e-05,890.8762369618721,28.730565055950684
1078.95,37.0,0.6829999999999999,69.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031250000000000014,0.6517499999999999,-0.36503422267409746,0.004810972361740605,0.0007518257820626068,2.5836021129133763e-05,921.9518631807507,31.682297129840368
1098.95,37.1,0.696,70.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031312500000000014,0.6646875,-0.3502393193715676,0.004805878534112176,0.0007280556886456804,2.6645893032544564e-05,952.0524203984019,34.84388261906272
1118.95,37.1,0.706,70.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031312500000000014,0.6746875,-0.3358971265275983,0.004808700276108143,0.0007065151231005484,2.747648639700498e-05,981.0790426085463,38.15432124130772
1138.95,37.0,0.718,68.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031125000000000014,0.6868749999999999,-0.32196550312228567,0.0048236390863152885,0.000686955611181192,2.8277839879525736e-05,1009.0130559791297,41.53501211565612
1158.95,37.0,0.726,72.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031312500000000014,0.6946875,-0.3084074769655132,0.004854355126153085,0.000669109344231953,2.899915141739899e-05,1035.925124249437,44.896921249366535
1178.95,37.1,0.737,58.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031312500000000014,0.7056875,-0.2951915948250843,0.004903317467254826,0.000652692861492464,2.9593449868755972e-05,1061.980636612108,48.15078053604977
1198.95,37.0,0.743,77.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031375000000000014,0.711625,-0.2822921974983075,0.004971182387455802,0.000637410865291399,3.002339395017044e-05,1087.4417401765907,51.220795786490044
1218.95,37.0,0.754,68.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031187500000000014,0.7228125,-0.2696896176280603,0.005056327534651064,0.0006229601240379939,3.0269029637529292e-05,1112.667013206243,54.063413531404265
1238.95,37.0,0.7609999999999999,86.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031312500000000014,0.7296874999999999,-0.2573702989641049,0.005154656356973115,0.0006090334172689817,3.033869498372545e-05,1138.1102594799236,56.69439318296104
1258.95,37.0,0.772,84.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031125000000000014,0.740875,-0.24532683668439859,0.005259742572973885,0.0005953234768950599,3.0284441348267774e-05,1164.3202518655737,59.22962850739194
1278.95,37.0,0.778,85.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031187500000000014,0.7468125,-0.2335579393053706,0.005363336879424854,0.0005815268792899453,3.0222659573661035e-05,1191.9434943510958,61.946753871117224
1298.95,37.0,0.787,83.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031187500000000014,0.7558125,-0.22206831361538093,0.005456242652318868,0.0005673478438781715,3.035730750052688e-05,1221.7322900565866,65.37171721504741
1318.95,37.1,0.794,74.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031125000000000014,0.762875,-0.21086847492945537,0.005529606799379429,0.0005525018954714855,3.099468693420402e-05,1254.5607286440857,70.37933687284
1338.95,37.1,0.802,80.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031250000000000014,0.77075,-0.19997448579906063,0.0055767710092114574,0.0005367193496727558,3.252695691541657e-05,1291.4518192469966,78.266225558284
1358.95,37.1,0.8109999999999999,88.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031125000000000014,0.7798749999999999,-0.189407627105588,0.005595978123551648,0.0005197485832457039,3.536441027944235e-05,1333.620144246299,90.74135352815327
1378.95,37.1,0.818,81.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031187500000000014,0.7868124999999999,-0.17919400618738734,0.005594387180870603,0.000501359054339446,3.983754751458633e-05,1382.5364767236233,109.85512699015952
1398.95,37.0,0.8220000000000001,96.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031125000000000014,0.790875,-0.16936410733750762,0.005593848832420361,0.0004813440408792096,4.613546303655271e-05,1440.024435108539,138.02226361072675
1418.95,37.1,0.831,87.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031125000000000014,0.7998749999999999,-0.15995229058191995,0.005638187012497699,0.0004595230691620232,5.43189207670159e-05,1508.405621123558,178.30435709734195
1438.95,37.1,0.8420000000000001,87.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031125000000000014,0.810875,-0.15099624519088195,0.005799240639060932,0.00043574400875955044,6.437531913577883e-05,1590.7210807858369,235.00765397352086
1458.95,37.0,0.846,101.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031062500000000014,0.8149375,-0.14253640479402918,0.006174542258264669,0.0004098848140883255,7.626696107404376e-05,1691.0779729706696,314.65761478524695
1478.95,37.0,0.856,100.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031125000000000014,0.824875,-0.13461533132856118,0.006869281051908065,0.00038185489749594306,8.995583010228471e-05,1815.2109220160244,427.62003675079194
1498.95,37.0,0.8640000000000001,96.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031125000000000014,0.832875,-0.12727707530225274,0.007969017976052553,0.00035159612325040904,0.000105410936943389,1971.4301004003999,591.0483087255253
1518.95,37.0,0.872,102.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031250000000000014,0.84075,-0.12056652002176804,0.009524839605073528,0.0003190834164911796,0.00012260750276033906,2172.3071295342793,834.7069719558453
1538.95,37.0,0.879,111.0,O1_R1740_T_mCherry,E08,M9_0.5%_glucose,1_ugmL_tetracycline,O1,1740.0,mCherry,20200707,1,0.031187500000000014,0.8478125,-0.11452871750617533,0.011560300049195074,0.0002843249858006918,0.00014152357325107596,2437.86939303967,1213.4564489673714
18.95,37.0,0.123,29.0,O1_R22_T_mCherry,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,mCherry,20200707,1,0.031000000000000014,0.09199999999999998,-2.1098871547299325,0.011983383338691915,0.0025984738478086813,0.0003059902079859174,266.7516477583498,31.412050672358106
38.95,37.0,0.125,26.0,O1_R22_T_mCherry,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,mCherry,20200707,1,0.031000000000000014,0.09399999999999999,-2.0505146241121395,0.008393066156729986,0.003325503200032479,0.00022599943387759369,208.4337734371074,14.16504870519951
58.95,37.0,0.135,34.0,O1_R22_T_mCherry,C06,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,22.0,mCherry,20200707,1,0.031062500000000014,0.10393749999999999,-1.9774448764729584,0.006797489785233634,0.00396595896929712,0.00016209908432138881,174.77416834768476,7.143475984375341
