time_min,temp_C,OD600,strain,well,media,pos_selection,neg_selection,operator,repressor,volume_marker,date,run_number
1199.5166666666667,37.0,0.031,blank,B05,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
1224.5166666666667,37.1,0.031,blank,B05,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
1249.5166666666667,37.0,0.031,blank,B05,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
1274.5166666666667,37.0,0.031,blank,B05,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
1299.5166666666667,37.0,0.031,blank,B05,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
1324.5166666666667,37.1,0.031,blank,B05,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
1349.5166666666667,37.1,0.031,blank,B05,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
1374.5166666666667,37.1,0.031,blank,B05,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
1399.5166666666667,37.0,0.031,blank,B05,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
1424.5166666666667,37.1,0.031,blank,B05,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
1449.5166666666667,37.1,0.031,blank,B05,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
1474.5166666666667,37.0,0.031,blank,B05,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
1499.5166666666667,37.1,0.031,blank,B05,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
1524.5166666666667,37.0,0.031,blank,B05,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
1549.5166666666667,37.0,0.031,blank,B05,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
1574.5166666666667,37.0,0.031,blank,B05,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
24.516666666666666,37.0,0.031,blank,B06,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
49.516666666666666,37.1,0.031,blank,B06,M9_0.5%_glucose,2_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
